regime,gamma,T,seed_idx,err_T,traj_emp_risk,traj_emp_risk_excess,traj_pop_risk,traj_pop_risk_excess,traj_gap,traj_gap_abs,gap_abs
feedback,0.5,1000,11,0.5756619030379933,5.356041151012192,0.35604115101219236,5.351954878778566,0.35195487877856557,0.0040862722336267865,0.02072470188564335,0.02072470188564335
feedback,0.5,1000,12,1.2052676422863744,5.9177022711239005,0.9177022711239005,5.942273758825931,0.9422737588259311,0.02457148770203066,0.6182774315871766,0.6182774315871766
feedback,0.5,1000,13,0.8246396008787426,5.886505105887425,0.8865051058874247,5.809836488370315,0.8098364883703146,0.07666861751711007,0.02466155017897531,0.02466155017897531
feedback,0.5,1000,14,0.8604122006967704,5.606449859947732,0.6064498599477322,5.677121493847356,0.6771214938473564,0.07067163389962428,0.0991083874899541,0.0991083874899541
feedback,0.5,1000,15,1.1218016481478013,5.678185082038701,0.6781850820387012,5.628073872273118,0.6280738722731183,0.05011120976558292,0.7038862440890536,0.7038862440890536
feedback,0.5,1000,16,0.9352114446550761,6.046643902565913,1.046643902565913,6.123872314316959,1.1238723143169587,0.07722841175104556,0.3195806489077482,0.3195806489077482
feedback,0.5,1000,17,0.9310729583340562,5.670887910393554,0.6708879103935539,5.680947669882338,0.6809476698823378,0.010059759488783904,0.17459701110961223,0.17459701110961223
feedback,0.5,1000,18,0.743418276186899,5.6008746217465415,0.6008746217465415,5.435895955805554,0.4358959558055542,0.1649786659409873,0.13482212824433404,0.13482212824433404
feedback,0.5,1000,19,0.7023703632898199,5.414859298208257,0.41485929820825707,5.410114296760033,0.41011429676003264,0.0047450014482244285,0.10847499134124305,0.10847499134124305
feedback,1.0,1000,0,0.9427449621033402,6.535096947351354,1.535096947351354,6.676307639280888,1.6763076392808882,0.14121069192953417,0.7434147834147851,0.7434147834147851
feedback,1.0,1000,1,0.5791468401425924,5.491705383528203,0.4917053835282026,5.495150480997047,0.4951504809970473,0.0034450974688446934,0.24893975113704148,0.24893975113704148
feedback,1.0,1000,2,1.4058487075760582,6.685808897490794,1.6858088974907943,6.608357857553665,1.6083578575536652,0.0774510399371291,0.49991472363278255,0.49991472363278255
feedback,1.0,1000,3,0.48324964049042074,6.153918491416635,1.1539184914166354,6.09802283737919,1.0980228373791903,0.05589565403744512,0.8923528029075838,0.8923528029075838
feedback,1.0,1000,4,1.2999019721442504,6.295845172810855,1.2958451728108553,6.443369808588268,1.443369808588268,0.1475246357774127,0.2942365113457317,0.2942365113457317
feedback,1.0,1000,5,0.9178250041519973,6.341940133419989,1.341940133419989,6.2558969389148,1.2558969389148,0.08604319450518894,0.3751739644921033,0.3751739644921033
feedback,1.0,1000,6,0.5769540615685934,6.050591835231228,1.050591835231228,6.002146064299125,1.002146064299125,0.048445770932103116,0.59219246919203,0.59219246919203
feedback,1.0,1000,7,0.4501985430536726,6.489187652713566,1.4891876527135661,6.587866885560784,1.5878668855607838,0.09867923284721769,1.3982823631029904,1.3982823631029904
feedback,1.0,1000,8,1.4504627711288909,6.704069773889837,1.7040697738898372,6.500279021578489,1.5002790215784891,0.20379075231134802,0.589376856311179,0.589376856311179
feedback,1.0,1000,9,1.1859456903745007,7.023940945013808,2.023940945013808,6.871769097859373,1.8717690978593726,0.15217184715443555,0.4013679573821243,0.4013679573821243
feedback,1.0,1000,10,0.5033782415388989,5.8070733529949745,0.8070733529949745,5.782386333734433,0.7823863337344328,0.02468701926054173,0.40401342684494246,0.40401342684494246
feedback,1.0,1000,11,1.7998966408222716,6.615165610618283,1.6151656106182832,6.64940253254801,1.6494025325480104,0.03423692192972716,1.5973317101053945,1.5973317101053945
feedback,1.0,1000,12,0.8888823743077696,5.9011772410633085,0.9011772410633085,5.87359927675624,0.8735992767562397,0.027577964307068825,0.04782015670317996,0.04782015670317996
feedback,1.0,1000,13,1.6991035819586435,6.541665507463276,1.541665507463276,6.461932386221163,1.4619323862211626,0.07973312124211329,1.545004826186303,1.545004826186303
feedback,1.0,1000,14,1.0192083759504,6.008086402906531,1.0080864029065308,5.970716969820158,0.9707169698201579,0.03736943308637297,0.1383231354383101,0.1383231354383101
feedback,1.0,1000,15,1.5471244701746594,6.426113486175984,1.4261134861759839,6.489139030684585,1.4891390306845853,0.06302554450860143,0.9993970399245384,0.9993970399245384
feedback,1.0,1000,16,0.8187655601086047,6.1087712720357095,1.1087712720357095,6.129605887194595,1.1296058871945949,0.020834615158885406,0.5531892269197476,0.5531892269197476
feedback,1.0,1000,17,0.7003341400964734,6.2426626157655445,1.2426626157655445,6.237943869959148,1.2379438699591478,0.00471874580639664,0.6712458203214018,0.6712458203214018
feedback,1.0,1000,18,1.4899131707400997,6.987561181099718,1.9875611810997178,6.8261443332048115,1.8261443332048115,0.1614168478949063,0.36327924039516546,0.36327924039516546
feedback,1.0,1000,19,1.555010945122888,7.061729907681825,2.0617299076818254,7.0810531439876065,2.0810531439876065,0.019323236305781144,0.3588748961753163,0.3588748961753163
iid,,2000,0,0.033873937481217954,4.998725517536342,-0.001274482463657911,5.023985888262005,0.023985888262004984,0.025260370725662895,0.0071304133571432615,0.0071304133571432615
iid,,2000,1,0.06700363177016377,5.00018806808902,0.00018806808902027683,5.017415184958118,0.01741518495811789,0.017227116869097614,0.10937918323547446,0.10937918323547446
iid,,2000,2,0.03399055348409457,5.0789423549607395,0.07894235496073954,5.024511651863759,0.02451165186375892,0.054430703096980615,0.02919883759950359,0.02919883759950359
iid,,2000,3,0.05248085735287468,5.061439850977538,0.061439850977538235,5.027476176291589,0.027476176291589383,0.03396367468594885,0.060645977455707545,0.060645977455707545
iid,,2000,4,0.04980677390465422,4.9637274423505895,-0.03627255764941051,5.017986465279162,0.017986465279162367,0.054259022928572875,0.0019827639963869714,0.0019827639963869714
iid,,2000,5,0.06260707005675395,5.075998544946548,0.07599854494654767,5.019136179798215,0.019136179798215025,0.05686236514833265,0.027684117472972503,0.027684117472972503
iid,,2000,6,0.030369806837167848,5.101631492224441,0.10163149222444101,5.01823325786762,0.01823325786762009,0.08339823435682092,0.02806066768870874,0.02806066768870874
iid,,2000,7,0.05976326455863907,4.957384976012938,-0.04261502398706174,5.02598457451674,0.02598457451674019,0.06859959850380193,0.031176943734613438,0.031176943734613438
iid,,2000,8,0.03320326583432837,4.9333154070455265,-0.06668459295447349,5.017858207531914,0.017858207531913806,0.08454280048638729,0.010111608124837801,0.010111608124837801
iid,,2000,9,0.021878681136925267,5.0581719667298275,0.058171966729827496,5.01791227728604,0.01791227728604028,0.04025968944378722,0.010262468687480819,0.010262468687480819
iid,,2000,10,0.0776975014631357,4.965820929268481,-0.03417907073151927,5.030901005989018,0.030901005989018238,0.0650800767205375,0.08697930550054522,0.08697930550054522
iid,,2000,11,0.04971482383046946,5.034626930725353,0.034626930725353056,5.0155810422814575,0.015581042281457513,0.019045888443895542,0.01543963214386146,0.01543963214386146
iid,,2000,12,0.05991489156680665,5.024710879234359,0.024710879234358885,5.011952068027819,0.011952068027818896,0.012758811206539988,0.005330300739890603,0.005330300739890603
iid,,2000,13,0.053720928566242714,5.055259888839922,0.055259888839922056,5.023949353944144,0.023949353944144214,0.03131053489577784,0.04593653398238473,0.04593653398238473
iid,,2000,14,0.035475445080799466,5.011250220174972,0.011250220174972014,5.0242041182665025,0.024204118266502483,0.012953898091530469,0.031454983976347606,0.031454983976347606
iid,,2000,15,0.03523041489724057,5.016921702700254,0.016921702700254393,5.014806622057964,0.014806622057964347,0.002115080642290046,0.08571312149554977,0.08571312149554977
iid,,2000,16,0.06360309165917244,4.9513289021141444,-0.04867109788585555,5.018258391100565,0.018258391100564708,0.06692948898642026,0.08011954806282784,0.08011954806282784
iid,,2000,17,0.027222806630429964,5.0156402665820226,0.015640266582022555,5.0166588647386385,0.016658864738638535,0.0010185981566159796,0.01192951245192031,0.01192951245192031
iid,,2000,18,0.03721473156220922,5.103879762714346,0.10387976271434596,5.026122245773166,0.02612224577316624,0.07775751694117972,0.04363062179598742,0.04363062179598742
iid,,2000,19,0.05474268155953766,5.026736989845003,0.026736989845002945,5.016252795329139,0.016252795329139147,0.010484194515863798,0.042473360856606135,0.042473360856606135
exo,,2000,0,0.19079987622706504,4.993760478773712,-0.006239521226287792,5.039142129640702,0.03914212964070174,0.04538165086698953,0.07319140223086151,0.07319140223086151
exo,,2000,1,0.25601178368588096,4.928857408854394,-0.07114259114560628,5.031070383507964,0.03107038350796376,0.10221297465357004,0.04331122048860081,0.04331122048860081
exo,,2000,2,0.18751833444384586,4.958426556333017,-0.04157344366698279,5.0406612213574,0.040661221357400024,0.08223466502438281,0.016275118611296158,0.016275118611296158
exo,,2000,3,0.1749470973190102,4.935859839701116,-0.06414016029888359,5.029383193538462,0.02938319353846186,0.09352335383734545,0.04918037319759172,0.04918037319759172
exo,,2000,4,0.19124844785983844,5.069138100610584,0.06913810061058356,5.034266158666392,0.03426615866639171,0.03487194194419185,0.02014532891566656,0.02014532891566656
exo,,2000,5,0.23302446638085833,5.14643547574576,0.14643547574576044,5.046652553406061,0.04665255340606134,0.0997829223396991,0.023372676806871162,0.023372676806871162
exo,,2000,6,0.14087718156976967,5.098899878170989,0.09889987817098866,5.033228734722766,0.03322873472276644,0.06567114344822222,0.014342959932053034,0.014342959932053034
exo,,2000,7,0.24727686328881893,4.957198264122663,-0.04280173587733671,5.058112452022073,0.0581124520220726,0.10091418789940931,0.03545706601691556,0.03545706601691556
exo,,2000,8,0.13800257074953137,5.017173330764633,0.01717333076463312,5.0353280393802535,0.03532803938025353,0.018154708615620407,0.027877511985603398,0.027877511985603398
exo,,2000,9,0.16536833783018476,5.0667387799081665,0.06673877990816646,5.027249999303893,0.02724999930389327,0.03948878060427319,0.027027076357367896,0.027027076357367896
exo,,2000,10,0.23967499205164847,5.182188385013323,0.18218838501332257,5.039901084534509,0.03990108453450869,0.14228730047881388,0.07393457683372251,0.07393457683372251
exo,,2000,11,0.23219859888984706,4.980420701198112,-0.019579298801888356,5.04504443635349,0.04504443635349009,0.06462373515537845,0.04089430531680538,0.04089430531680538
exo,,2000,12,0.22716291728124974,5.025872406112898,0.02587240611289765,5.038585971813789,0.038585971813788866,0.012713565700891216,0.010157072865783157,0.010157072865783157
exo,,2000,13,0.24065836657278675,5.127080999763605,0.12708099976360465,5.049010294931946,0.04901029493194642,0.07807070483165823,0.0029263624944491085,0.0029263624944491085
exo,,2000,14,0.18118377943110936,5.018127101220223,0.018127101220223096,5.026942457254848,0.02694245725484823,0.008815356034625133,0.021488885267392455,0.021488885267392455
exo,,2000,15,0.15750691860566113,5.020748748731523,0.020748748731523214,5.0252152288825895,0.025215228882589535,0.004466480151066321,0.07020543697520676,0.07020543697520676
exo,,2000,16,0.21328020036152773,4.924825381125221,-0.07517461887477861,5.038370612160481,0.03837061216048099,0.1135452310352596,0.04195705101324254,0.04195705101324254
exo,,2000,17,0.18686537527370514,5.117540340729239,0.11754034072923858,5.053719278811986,0.053719278811986015,0.06382106191725256,0.0005542895804424575,0.0005542895804424575
exo,,2000,18,0.19232344712280727,4.988870824425996,-0.011129175574003725,5.025189797969025,0.025189797969025207,0.03631897354302893,8.498090197139874e-05,8.498090197139874e-05
exo,,2000,19,0.1471674965257376,5.000267771651678,0.000267771651677684,5.028493611169425,0.028493611169425392,0.02822583951774771,0.002855911889990459,0.002855911889990459
feedback,0.25,2000,0,0.7150555343338166,5.320227506228512,0.3202275062285116,5.348680296660349,0.3486802966603486,0.028452790431837016,0.18206129013255,0.18206129013255
feedback,0.25,2000,1,0.6794605586198766,5.3640130391539715,0.36401303915397154,5.354339784890295,0.3543397848902954,0.009673254263676156,0.050961303496880994,0.050961303496880994
feedback,0.25,2000,2,0.4625467468818949,5.542089384752139,0.5420893847521393,5.464757613374537,0.4647576133745366,0.07733177137760272,0.22498551014994117,0.22498551014994117
feedback,0.25,2000,3,0.58998987777566,5.3602142631723035,0.36021426317230354,5.278880054783546,0.2788800547835457,0.08133420838875782,0.053425038454557594,0.053425038454557594
feedback,0.25,2000,4,0.8127128914376686,5.526780384818786,0.5267803848187862,5.523869662172634,0.5238696621726344,0.0029107226461517755,0.16208310793002756,0.16208310793002756
feedback,0.25,2000,5,0.44713422915087564,5.350640979705129,0.35064097970512886,5.3116757946647155,0.3116757946647155,0.03896518504041335,0.12029973500604196,0.12029973500604196
feedback,0.25,2000,6,0.5474629677972523,5.527658898722494,0.5276588987224944,5.426006965848869,0.42600696584886943,0.10165193287362495,0.11545772947715349,0.11545772947715349
feedback,0.25,2000,7,0.5230924918953535,5.191715977819573,0.19171597781957317,5.260254604247535,0.2602546042475353,0.06853862642796216,0.010741631372122917,0.010741631372122917
feedback,0.25,2000,8,0.44827212531799554,5.128990144724313,0.12899014472431336,5.206226663799355,0.20622666379935506,0.0772365190750417,0.0007183928923089056,0.0007183928923089056
feedback,0.25,2000,9,0.40548273603817603,5.402560974475106,0.4025609744751062,5.3995459701766375,0.3995459701766375,0.003015004298468682,0.24324680746786953,0.24324680746786953
feedback,0.25,2000,10,0.545990059422665,5.16439327966863,0.16439327966863004,5.235329139934982,0.23532913993498195,0.0709358602663519,0.19481984131917773,0.19481984131917773
feedback,0.25,2000,11,0.3080098879442288,5.290676632128385,0.2906766321283847,5.2692646455772865,0.26926464557728647,0.021411986551098217,0.17377412766905564,0.17377412766905564
feedback,0.25,2000,12,0.25550576543843473,5.162457059561851,0.1624570595618513,5.13129589274888,0.13129589274887987,0.03116116681297143,0.06267311272015252,0.06267311272015252
feedback,0.25,2000,13,0.47000578970329615,5.366647833384439,0.3666478333844392,5.341671122868641,0.3416711228686413,0.024976710515797862,0.04290487814242194,0.04290487814242194
feedback,0.25,2000,14,0.19998433399718277,5.342528104207887,0.3425281042078874,5.354482549072049,0.3544825490720491,0.01195444486416175,0.30381332749598844,0.30381332749598844
feedback,0.25,2000,15,0.3861676637011446,5.318577484472626,0.3185774844726259,5.3216728249791885,0.3216728249791885,0.0030953405065625716,0.07429976795679849,0.07429976795679849
feedback,0.25,2000,16,0.4878854739158835,5.378734431271301,0.378734431271301,5.398669071337661,0.39866907133766105,0.019934640066360032,0.21280623154629819,0.21280623154629819
feedback,0.25,2000,17,0.5849609844734053,5.279685832956753,0.2796858329567531,5.273063546986163,0.27306354698616264,0.006622285970590447,0.11696046785227576,0.11696046785227576
feedback,0.25,2000,18,0.42297266872648415,5.323256793460967,0.3232567934609669,5.229707236551212,0.22970723655121184,0.09354955690975508,0.07475922357090603,0.07475922357090603
feedback,0.25,2000,19,0.43739831256635014,5.203832319971356,0.2038323199713563,5.19069305448194,0.1906930544819403,0.013139265489416019,0.03036207306396488,0.03036207306396488
feedback,0.5,2000,0,0.6868741303505997,5.4548684171176465,0.4548684171176465,5.47090938253163,0.47090938253163017,0.0160409654139837,0.014049949927558814,0.014049949927558814
feedback,0.5,2000,1,0.6087934065148471,5.46312677825411,0.46312677825410997,5.4875561198346245,0.48755611983462455,0.024429341580514574,0.18164969893922844,0.18164969893922844
feedback,0.5,2000,2,0.7045378834193106,5.468008888181834,0.46800888818183406,5.428174290650137,0.4281742906501371,0.039834597531696936,0.025711523402464742,0.025711523402464742
feedback,0.5,2000,3,0.7123033412764411,5.49145440421251,0.49145440421250974,5.454809950168361,0.4548099501683609,0.036644454044148844,0.01518744115205628,0.01518744115205628
feedback,0.5,2000,4,0.5508006448341836,5.5748096185207405,0.5748096185207405,5.559390618872341,0.5593906188723414,0.015418999648399101,0.20863944540868395,0.20863944540868395
feedback,0.5,2000,5,0.64699896266445,5.637357459290874,0.6373574592908744,5.631426302051556,0.6314263020515556,0.005931157239318807,0.2234855046045201,0.2234855046045201
feedback,0.5,2000,6,0.7140366452178248,5.60664881397701,0.6066488139770101,5.542394173315243,0.5423941733152429,0.06425464066176723,0.03701204592261931,0.03701204592261931
feedback,0.5,2000,7,0.9112567119373906,5.484668102126154,0.48466810212615385,5.5631613140668925,0.5631613140668925,0.07849321194073866,0.28714063874162754,0.28714063874162754
feedback,0.5,2000,8,0.6112799927906266,5.286009073048606,0.28600907304860623,5.32237972935236,0.3223797293523596,0.03637065630375336,0.06647289234968579,0.06647289234968579
feedback,0.5,2000,9,0.5609452125901333,5.400366630725068,0.40036663072506773,5.368980156464992,0.3689801564649917,0.031386474260076014,0.03353298539086946,0.03353298539086946
feedback,0.5,2000,10,1.0415007220886898,5.753706422915915,0.7537064229159149,5.7988448369635845,0.7988448369635845,0.045138414047669606,0.3548798959893604,0.3548798959893604
feedback,0.5,2000,11,0.4672727450230547,5.373746645088327,0.37374664508832733,5.382674443381514,0.38267444338151435,0.008927798293187017,0.1555454164115737,0.1555454164115737
feedback,0.5,2000,12,0.9327975262608166,5.948448387614642,0.9484483876146417,5.887693700730338,0.8876937007303383,0.06075468688430341,0.011329731839666124,0.011329731839666124
feedback,0.5,2000,13,0.8277501085665525,5.926861424626257,0.9268614246262574,5.904032395894229,0.9040323958942293,0.022829028732028078,0.1181515961625923,0.1181515961625923
feedback,0.5,2000,14,0.8120711994392724,5.6346695941796945,0.6346695941796945,5.640792098895108,0.6407920988951084,0.006122504715413868,0.04903299146016682,0.04903299146016682
feedback,0.5,2000,15,0.9250891178291691,5.871844048200091,0.8718440482000913,5.830646669791803,0.8306466697918031,0.04119737840828819,0.1593583543699193,0.1593583543699193
feedback,0.5,2000,16,0.8981903758438412,5.812843336282926,0.8128433362829259,5.950576022455979,0.9505760224559792,0.13773268617305323,0.16665505685921023,0.16665505685921023
feedback,0.5,2000,17,0.6409057589444732,5.745686990246895,0.7456869902468952,5.7500472833482785,0.7500472833482785,0.004360293101383306,0.2794158497728283,0.2794158497728283
feedback,0.5,2000,18,0.5858921434140018,5.480568242422059,0.4805682424220592,5.3907102396208195,0.3907102396208195,0.08985800280123968,0.05871738030059248,0.05871738030059248
feedback,0.5,2000,19,0.7093598007561831,5.605472946145136,0.6054729461451362,5.537867733739171,0.5378677337391711,0.06760521240596518,0.04942262713666068,0.04942262713666068
feedback,1.0,2000,0,0.8211114614305307,6.459157130153459,1.459157130153459,6.578429134769387,1.5784291347693866,0.11927200461592768,0.8539842598790361,0.8539842598790361
feedback,1.0,2000,1,1.3191415001010975,5.669054039413554,0.6690540394135542,5.670790468899862,0.6707904688998623,0.0017364294863080332,0.9214475626175291,0.9214475626175291
feedback,1.0,2000,2,0.568676587745127,6.647442644016688,1.6474426440166878,6.5482210347318635,1.5482210347318635,0.09922160928482437,1.1998848141121723,1.1998848141121723
feedback,1.0,2000,3,0.44700529223770225,5.7158315272178095,0.7158315272178095,5.706452128738601,0.7064521287386007,0.009379398479208767,0.5353068840467605,0.5353068840467605
feedback,1.0,2000,4,0.9359110015047545,6.192086121422242,1.1920861214222418,6.281104710007739,1.2811047100077388,0.08901858858549705,0.35734352205629083,0.35734352205629083
feedback,1.0,2000,5,0.7003072381062477,6.117168088912882,1.1171680889128819,6.074088833673459,1.0740888336734589,0.04307925523942302,0.5912471679352294,0.5912471679352294
feedback,1.0,2000,6,1.0891019330809026,6.136809291900916,1.1368092919009163,5.984365382408125,0.9843653824081251,0.15244390949279119,0.2177715624035521,0.2177715624035521
feedback,1.0,2000,7,1.012482392386752,6.861299203977435,1.8612992039774348,6.889506221524267,1.8895062215242673,0.028207017546832525,0.8540792610631671,0.8540792610631671
feedback,1.0,2000,8,1.1741128995423564,6.317105193078478,1.3171051930784783,6.394468940642794,1.3944689406427937,0.07736374756431541,0.008363590198886328,0.008363590198886328
feedback,1.0,2000,9,1.0491930214817216,6.529889202045055,1.5298892020450552,6.508347112526581,1.5083471125265806,0.021542089518474583,0.32988909832345037,0.32988909832345037
feedback,1.0,2000,10,0.939138868701293,5.888780528818162,0.8887805288181623,5.981142918931164,0.9811429189311642,0.09236239011300196,0.020951998009381967,0.020951998009381967
feedback,1.0,2000,11,1.4352008270965668,6.802488039411698,1.8024880394116982,6.797427534843463,1.7974275348434627,0.00506050456823548,0.2557635919724275,0.2557635919724275
feedback,1.0,2000,12,0.560013606897851,6.017745583997603,1.0177455839976028,5.933361816719789,0.9333618167197892,0.0843837672778136,0.6020764975302884,0.6020764975302884
feedback,1.0,2000,13,1.2675084055432735,6.584402984099294,1.5844029840992944,6.598779560700876,1.5987795607008763,0.01437657660158198,0.09070064713395887,0.09070064713395887
feedback,1.0,2000,14,0.8867994651338987,5.920269651895311,0.9202696518953113,5.870296690667303,0.8702966906673026,0.04997296122800865,0.08309634964449852,0.08309634964449852
feedback,1.0,2000,15,1.4017786201534064,6.61057890463666,1.61057890463666,6.678874593571458,1.6788745935714582,0.0682956889347981,0.39554082315522443,0.39554082315522443
feedback,1.0,2000,16,0.9938027014054448,5.9937476470092275,0.9937476470092275,6.024064257812866,1.0240642578128663,0.030316610803638788,0.13524891436789233,0.13524891436789233
feedback,1.0,2000,17,1.5080877813324567,6.222002886302037,1.222002886302037,6.217978113877455,1.2179781138774546,0.0040247724245823235,1.1103508752348823,1.1103508752348823
feedback,1.0,2000,18,1.352884598877044,6.759778314754734,1.7597783147547341,6.646435726818846,1.6464357268188463,0.1133425879358878,0.07565644597840482,0.07565644597840482
feedback,1.0,2000,19,1.0661491500139249,6.845941948900855,1.8459419489008546,6.792343563801046,1.7923435638010456,0.053598385099808965,0.6784122239593611,0.6784122239593611
