T,C_exo_total,C_exo_ratio,gamma,seed,regime,err_T,sum_dt,sum_kappa,gen_gap_traj,traj_emp_risk,traj_pop_risk,pop_mse_initial,pop_mse_final
1600,3.888091783386453,0.0025,0.0,3,mixed,0.037748053669929504,3.841670019373476,0.0,0.0004819645877522441,0.022992382240181675,0.02347434682793392,0.03954025194048882,0.012099207602441313
1600,3.963527673065907,0.0025,0.0,4,mixed,0.07976115494966507,3.9635276730659053,0.0,0.00027637454392606675,0.023152097491958568,0.023428472035884634,0.2365881896018982,0.029937466830015184
1600,3.638715968491225,0.0025,0.0,5,mixed,0.08434125781059265,3.6166389382237516,0.0,4.916768977670377e-06,0.021602008090174398,0.02160692485915207,0.10456148743629456,0.021403886601328852
1600,3.791826058537665,0.0025,0.0,6,mixed,0.1060328334569931,3.791826058537665,0.0,0.0003729185583054781,0.023416487980421466,0.023043569422115988,0.1737733578681946,0.01998247228562832
1600,3.8964762857181263,0.0025,0.0,7,mixed,0.06497357785701752,3.896476285718125,0.0,0.00019822221310993385,0.023194852508788378,0.023393074721898312,0.34182966709136964,0.022164988555014135
1600,3.9559171279418806,0.0025,0.0,8,mixed,0.0641479343175888,3.9132128232836974,0.0,0.0007366101911058728,0.025719763845208233,0.02498315365410236,0.18192749679088593,0.01762192625552416
1600,4.397623328923162,0.0025,0.0,9,mixed,0.09005367010831833,4.2382640608072375,0.0,0.0001408209614321143,0.022109343646580605,0.02225016460801272,0.0684477074444294,0.018975925855338575
1600,3.672768763975884,0.0025,0.0,10,mixed,0.051034074276685715,3.4242644203850165,0.0,2.107710859228576e-05,0.026577005028063583,0.026555927919471298,0.37495235562324525,0.013707006340846421
1600,3.779951855457592,0.0025,0.0,11,mixed,0.05753619596362114,3.7799518554575995,0.0,0.001304522601215937,0.02153820808349928,0.022842730684715217,0.16088805556297303,0.019635661728680136
1600,4.088875143957577,0.0025,0.01,0,mixed,0.09091898798942566,4.046781250287167,31.25002617888447,0.0010808225613658726,0.025734914936642258,0.024654092375276385,0.10191503375768662,0.02989780366420746
1600,3.8106867026337707,0.0025,0.01,1,mixed,0.08734440803527832,3.798848872597788,28.854679335015277,0.0002540170508217969,0.027778888053646318,0.02752487100282452,0.09953393995761872,0.02034583803266287
1600,3.915931302816341,0.0025,0.01,2,mixed,0.08566416054964066,3.9159313028163383,28.804366731918055,0.0005684489545693706,0.027954027380243263,0.027385578425673893,0.20320087134838105,0.021342055164277556
1600,3.888091783386453,0.0025,0.01,3,mixed,0.0734313353896141,3.841670019373476,32.50687354649953,4.9662290544105064e-05,0.026012658169052197,0.025962995878508092,0.03954025194048882,0.019544534608721735
1600,3.963527673065907,0.0025,0.01,4,mixed,0.11214837431907654,3.9635276730659053,30.24871805551198,0.0004206579614500945,0.026485812723539386,0.02690647068498948,0.2365881896018982,0.030736858248710634
1600,3.638715968491225,0.0025,0.01,5,mixed,0.07619815319776535,3.6166389382237516,30.1226384545405,0.0008965810742408813,0.025311758042178792,0.026208339116419673,0.10456148743629456,0.018495032787323
1600,3.791826058537665,0.0025,0.01,6,mixed,0.08259344100952148,3.791826058537665,32.355930339172495,0.00036770316327255567,0.027336324308333316,0.02696862114506076,0.1737733578681946,0.02644442602992058
1600,3.8964762857181263,0.0025,0.01,7,mixed,0.0711207389831543,3.896476285718125,31.32819408507753,0.0001611357960724022,0.027900361284853226,0.02806149708092563,0.34182966709136964,0.022282948940992357
1600,3.9559171279418806,0.0025,0.01,8,mixed,0.06778450310230255,3.9132128232836974,34.371685741445575,0.0006093714551990669,0.029221434493216444,0.028612063038017378,0.18192749679088593,0.025296243131160738
1600,4.397623328923162,0.0025,0.01,9,mixed,0.0950160101056099,4.2382640608072375,29.343470842525246,0.0006671217811343652,0.02497339500760052,0.024306273226466155,0.0684477074444294,0.02392714120447636
1600,3.672768763975884,0.0025,0.01,10,mixed,0.08903685212135315,3.4242644203850165,31.659869494083676,0.000593275318192879,0.029525981555029314,0.030119256873222193,0.37495235562324525,0.022073649093508722
1600,3.779951855457592,0.0025,0.01,11,mixed,0.07334170490503311,3.7799518554575995,34.37155782122906,0.00014271481142476977,0.02663372140721787,0.02677643621864264,0.16088805556297303,0.021027551256120207
1600,8.177750287915154,0.005,0.0,0,mixed,0.050159964710474014,8.093562500574334,0.0,0.0008718490300850985,0.02248282495981021,0.02161097592972511,0.10191503375768662,0.015146982148289682
1600,7.6213734052675415,0.005,0.0,1,mixed,0.06842939555644989,7.597697745195576,0.0,0.001048960364442738,0.021622473691803923,0.02267143405624666,0.09953393995761872,0.01872295815497637
1600,7.831862605632682,0.005,0.0,2,mixed,0.06759858876466751,7.8318626056326766,0.0,0.00016994176861757568,0.024606097460855247,0.02443615569223767,0.20320087134838105,0.016922931876033546
1600,7.776183566772906,0.005,0.0,3,mixed,0.04242153838276863,7.683340038746952,0.0,0.00041125264711154574,0.023105843251275654,0.0235170958983872,0.03954025194048882,0.012144186990335586
1600,7.927055346131814,0.005,0.0,4,mixed,0.07778523862361908,7.9270553461318105,0.0,0.0002332976214572853,0.023179322448700298,0.023412620070157583,0.2365881896018982,0.029217498600482943
1600,7.27743193698245,0.005,0.0,5,mixed,0.08288201689720154,7.233277876447503,0.0,1.4399999114071e-05,0.02167637760068294,0.021690777599797012,0.10456148743629456,0.021037986725568773
1600,7.58365211707533,0.005,0.0,6,mixed,0.10715177655220032,7.58365211707533,0.0,0.0003536608158744778,0.023402176461552467,0.02304851564567799,0.1737733578681946,0.019909252636134626
1600,7.792952571436253,0.005,0.0,7,mixed,0.06710340827703476,7.79295257143625,0.0,0.0002414239725913904,0.023185770682859496,0.023427194655450886,0.34182966709136964,0.021998300440609457
1600,7.911834255883761,0.005,0.0,8,mixed,0.06229417026042938,7.826425646567395,0.0,0.0007290106292183254,0.025679949078692386,0.02495093844947406,0.18192749679088593,0.01744087714701891
1600,8.795246657846324,0.005,0.0,9,mixed,0.08943861722946167,8.476528121614475,0.0,0.00019212903105959508,0.022133684869074067,0.022325813900133662,0.0684477074444294,0.018870942518115046
1600,7.345537527951768,0.005,0.0,10,mixed,0.05002996325492859,6.848528840770033,0.0,2.1673180033064676e-05,0.026563239752083287,0.026541566572050222,0.37495235562324525,0.013606748301535847
1600,7.559903710915184,0.005,0.0,11,mixed,0.05782005563378334,7.559903710915199,0.0,0.0012502256160031415,0.021579906411662835,0.022830132027665977,0.16088805556297303,0.018013155311346056
1600,8.177750287915154,0.005,0.01,0,mixed,0.08854980766773224,8.093562500574334,31.25002617888447,0.001012163395723742,0.025720912118638358,0.024708748722914616,0.10191503375768662,0.02938489265739918
1600,7.6213734052675415,0.005,0.01,1,mixed,0.08210363984107971,7.597697745195576,28.854679335015277,0.0003675696796196469,0.027791738820633065,0.027424169141013418,0.09953393995761872,0.01893881730735302
1600,7.831862605632682,0.005,0.01,2,mixed,0.08669223636388779,7.8318626056326766,28.804366731918055,0.0005600922085763314,0.027827410701244323,0.027267318492667992,0.20320087134838105,0.02124847773462534
1600,7.776183566772906,0.005,0.01,3,mixed,0.07282162457704544,7.683340038746952,32.50687354649953,3.394800041939261e-06,0.025759111096449575,0.025755716296407636,0.03954025194048882,0.01741591025143862
1600,7.927055346131814,0.005,0.01,4,mixed,0.11130285263061523,7.9270553461318105,30.24871805551198,0.0004292315025998736,0.02647964903041037,0.026908880533010243,0.2365881896018982,0.030358264446258547
1600,7.27743193698245,0.005,0.01,5,mixed,0.07923541963100433,7.233277876447503,30.1226384545405,0.0009383992882757396,0.02537479323466333,0.02631319252293907,0.10456148743629456,0.01918888207525015
1600,7.58365211707533,0.005,0.01,6,mixed,0.08513948321342468,7.58365211707533,32.355930339172495,0.0003926225290119337,0.027194149472102663,0.02680152694309073,0.1737733578681946,0.027728913575410845
1600,7.792952571436253,0.005,0.01,7,mixed,0.07138454914093018,7.79295257143625,31.32819408507753,3.5633863994452564e-06,0.028210934957296974,0.02820737157089753,0.34182966709136964,0.021918692849576475
1600,7.911834255883761,0.005,0.01,8,mixed,0.06917361915111542,7.826425646567395,34.371685741445575,0.0005104768336190862,0.02901480323099756,0.028504326397378474,0.18192749679088593,0.026527391970157625
1600,8.795246657846324,0.005,0.01,9,mixed,0.10052128881216049,8.476528121614475,29.343470842525246,0.0005296809717543829,0.024762720942467828,0.024233039970713445,0.0684477074444294,0.02466902904212475
1600,7.345537527951768,0.005,0.01,10,mixed,0.08647582679986954,6.848528840770033,31.659869494083676,0.0006434353980576089,0.029546998697290282,0.03019043409534789,0.37495235562324525,0.021475475504994394
1600,7.559903710915184,0.005,0.01,11,mixed,0.07551462948322296,7.559903710915199,34.37155782122906,0.00030118039810593175,0.026540256037391675,0.026841436435497606,0.16088805556297303,0.022037483975291254
1600,16.35550057583031,0.01,0.0,0,mixed,0.052453044801950455,16.18712500114867,0.0,0.0009012745078572325,0.022517710207036662,0.02161643569917943,0.10191503375768662,0.015202362313866617
1600,15.242746810535083,0.01,0.0,1,mixed,0.07310238480567932,15.195395490391151,0.0,0.0011908824534203506,0.021602481644540535,0.022793364097960886,0.09953393995761872,0.019287203662097456
1600,15.663725211265364,0.01,0.0,2,mixed,0.0651945248246193,15.663725211265353,0.0,5.148667203819582e-05,0.024744389145800138,0.024692902473761942,0.20320087134838105,0.01659491028636694
1600,15.552367133545811,0.01,0.0,3,mixed,0.054750122129917145,15.366680077493903,0.0,0.0002819778419508208,0.023354446822122458,0.02363642466407328,0.03954025194048882,0.01256233895197511
1600,15.854110692263628,0.01,0.0,4,mixed,0.07558553665876389,15.854110692263621,0.0,0.00018783303554674446,0.023259880722085565,0.02344771375763231,0.2365881896018982,0.02819988712668419
1600,14.5548638739649,0.01,0.0,5,mixed,0.08110225945711136,14.466555752895006,0.0,5.094587572045464e-05,0.021842877071520106,0.02189382294724056,0.10456148743629456,0.02072002947330475
1600,15.16730423415066,0.01,0.0,6,mixed,0.10971131920814514,15.16730423415066,0.0,0.0004145557966640234,0.02367016250700003,0.023255606710336007,0.1737733578681946,0.019985299780964853
1600,15.585905142872505,0.01,0.0,7,mixed,0.0728120505809784,15.5859051428725,0.0,0.00030418931916110364,0.023252401373371968,0.02355659069253307,0.34182966709136964,0.02167508400976658
1600,15.823668511767522,0.01,0.0,8,mixed,0.06300999224185944,15.65285129313479,0.0,0.0006734274100964471,0.025735863916365023,0.025062436506268576,0.18192749679088593,0.01766332168132067
1600,17.590493315692648,0.01,0.0,9,mixed,0.09150323271751404,16.95305624322895,0.0,0.0002836225454733547,0.022247540893142858,0.022531163438616213,0.0684477074444294,0.019760657325387003
1600,14.691075055903536,0.01,0.0,10,mixed,0.048625778406858444,13.697057681540066,0.0,2.7432203424986035e-05,0.0266942925454362,0.026666860342011215,0.37495235562324525,0.013500427352264525
1600,15.119807421830368,0.01,0.0,11,mixed,0.061536457389593124,15.119807421830398,0.0,0.0011644184193494583,0.02172523883637835,0.022889657255727808,0.16088805556297303,0.015759719759225847
1600,16.35550057583031,0.01,0.01,0,mixed,0.08857829123735428,16.18712500114867,31.25002617888447,0.0006510745163046325,0.02577883331842312,0.025127758802118486,0.10191503375768662,0.030627748221158983
1600,15.242746810535083,0.01,0.01,1,mixed,0.07612314820289612,15.195395490391151,28.854679335015277,0.0001570178007118013,0.027546811784605277,0.027389793983893476,0.09953393995761872,0.017164291571825745
1600,15.663725211265364,0.01,0.01,2,mixed,0.09001071751117706,15.663725211265353,28.804366731918055,0.0006242268819865483,0.027961839603007844,0.027337612721021295,0.20320087134838105,0.021956974864006044
1600,15.552367133545811,0.01,0.01,3,mixed,0.07737217843532562,15.366680077493903,32.50687354649953,0.0003016263500235858,0.0261805201849116,0.025878893834888013,0.03954025194048882,0.019064203128218653
1600,15.854110692263628,0.01,0.01,4,mixed,0.10506191849708557,15.854110692263621,30.24871805551198,0.0005063882163817979,0.02609283015379285,0.02659921837017465,0.2365881896018982,0.030206430926918985
1600,14.5548638739649,0.01,0.01,5,mixed,0.08314020931720734,14.466555752895006,30.1226384545405,0.0009111908647176821,0.02539638037538648,0.02630757124010416,0.10456148743629456,0.020132786817848684
1600,15.16730423415066,0.01,0.01,6,mixed,0.09443709254264832,15.16730423415066,32.355930339172495,0.0005381190849144159,0.027091191179307854,0.026553072094393438,0.1737733578681946,0.029157256931066515
1600,15.585905142872505,0.01,0.01,7,mixed,0.0756104439496994,15.5859051428725,31.32819408507753,0.00030344017011290497,0.02856776392263189,0.028264323752518986,0.34182966709136964,0.02005157828330994
1600,15.823668511767522,0.01,0.01,8,mixed,0.0715741217136383,15.65285129313479,34.371685741445575,0.000615698318896428,0.028772373844720978,0.02815667552582455,0.18192749679088593,0.020183885693550112
1600,17.590493315692648,0.01,0.01,9,mixed,0.10691138356924057,16.95305624322895,29.343470842525246,0.0002789676246416767,0.024794340941540743,0.024515373316899066,0.0684477074444294,0.026744738444685938
1600,14.691075055903536,0.01,0.01,10,mixed,0.07826625555753708,13.697057681540066,31.659869494083676,0.0006954673425714,0.0299939311808196,0.030689398523391,0.37495235562324525,0.01961636379361153
1600,15.119807421830368,0.01,0.01,11,mixed,0.08620890229940414,15.119807421830398,34.37155782122906,0.00016746543823525223,0.02744660604769731,0.027279140609462058,0.16088805556297303,0.025698067843914034
1600,32.71100115166062,0.02,0.0,0,mixed,0.06011749431490898,32.37425000229734,0.0,0.0007832273521650134,0.02281976318181264,0.022036535829647628,0.10191503375768662,0.017126246113330128
1600,30.485493621070166,0.02,0.0,1,mixed,0.07890588790178299,30.390790980782302,0.0,0.0011544197967870012,0.021992650464178854,0.023147070260965855,0.09953393995761872,0.019521420113742353
1600,31.327450422530728,0.02,0.0,2,mixed,0.06687908619642258,31.327450422530706,0.0,0.00019829676607264687,0.025168333441136163,0.02536663020720881,0.20320087134838105,0.017253810297697784
1600,31.104734267091622,0.02,0.0,3,mixed,0.08182601630687714,30.733360154987807,0.0,7.601730099697154e-05,0.02395389703316898,0.023877879732172008,0.03954025194048882,0.015251905880868437
1600,31.708221384527256,0.02,0.0,4,mixed,0.07903383672237396,31.708221384527242,0.0,4.6136333447931166e-05,0.02376661829427672,0.023812754627724652,0.2365881896018982,0.02695099286735058
1600,29.1097277479298,0.02,0.0,5,mixed,0.07917357981204987,28.933111505790013,0.0,7.750243645443869e-05,0.02230668549602104,0.02238418793247548,0.10456148743629456,0.02081707887351513
1600,30.33460846830132,0.02,0.0,6,mixed,0.11011004447937012,30.33460846830132,0.0,0.00014886526031133648,0.024194322641964597,0.02404545738165326,0.1737733578681946,0.019817065671086313
1600,31.17181028574501,0.02,0.0,7,mixed,0.08068311214447021,31.171810285745,0.0,0.00025156200947323154,0.02393561581247695,0.024187177821950182,0.34182966709136964,0.0208011057600379
1600,31.647337023535044,0.02,0.0,8,mixed,0.07173890620470047,31.30570258626958,0.0,0.0006894817263812594,0.02615134105604309,0.02546185932966183,0.18192749679088593,0.019850656613707544
1600,35.180986631385295,0.02,0.0,9,mixed,0.08680368959903717,33.9061124864579,0.0,0.00025778023525370106,0.023326388288703793,0.023584168523957495,0.0684477074444294,0.018636618033051493
1600,29.38215011180707,0.02,0.0,10,mixed,0.04849310964345932,27.394115363080132,0.0,1.7484991146947404e-05,0.027023726431032298,0.02700624143988535,0.37495235562324525,0.013546253312379124
1600,30.239614843660735,0.02,0.0,11,mixed,0.054347097873687744,30.239614843660796,0.0,0.0011212868940864047,0.022101095730067,0.023222382624153406,0.16088805556297303,0.01441658264026046
1600,32.71100115166062,0.02,0.01,0,mixed,0.09185120463371277,32.37425000229734,31.25002617888447,0.0005361394852099223,0.025949213179135913,0.02541307369392599,0.10191503375768662,0.03157183364033699
1600,30.485493621070166,0.02,0.01,1,mixed,0.0828368067741394,30.390790980782302,28.854679335015277,0.0003185140923496789,0.02855294568055706,0.02823443158820738,0.09953393995761872,0.019771544486284258
1600,31.327450422530728,0.02,0.01,2,mixed,0.09322489798069,31.327450422530706,28.804366731918055,0.0005877460880410537,0.028536647168130917,0.027948901080089864,0.20320087134838105,0.022744888663291933
1600,31.104734267091622,0.02,0.01,3,mixed,0.0864504873752594,30.733360154987807,32.50687354649953,0.00042194014765705237,0.02629508941435639,0.025873149266699338,0.03954025194048882,0.018430574089288713
1600,31.708221384527256,0.02,0.01,4,mixed,0.09811314940452576,31.708221384527242,30.24871805551198,0.00034293973934818034,0.026320481164075513,0.026663420903423694,0.2365881896018982,0.02842467859387398
1600,29.1097277479298,0.02,0.01,5,mixed,0.08368474245071411,28.933111505790013,30.1226384545405,0.0007050516716641635,0.02574652176978121,0.026451573441445372,0.10456148743629456,0.020153699666261675
1600,30.33460846830132,0.02,0.01,6,mixed,0.0960610955953598,30.33460846830132,32.355930339172495,0.0003553105460631749,0.027780029458870478,0.027424718912807303,0.1737733578681946,0.030109571516513826
1600,31.17181028574501,0.02,0.01,7,mixed,0.10741929709911346,31.171810285745,31.32819408507753,0.0004508077423296883,0.029386609069645554,0.028935801327315866,0.34182966709136964,0.026308320686221125
1600,31.647337023535044,0.02,0.01,8,mixed,0.07804552465677261,31.30570258626958,34.371685741445575,0.000594744377306923,0.02955370591429834,0.02895896153699142,0.18192749679088593,0.02022324524819851
1600,35.180986631385295,0.02,0.01,9,mixed,0.10871389508247375,33.9061124864579,29.343470842525246,0.0003381528979098207,0.02559992294625955,0.02593807584416937,0.0684477074444294,0.023364361599087717
1600,29.38215011180707,0.02,0.01,10,mixed,0.06961101293563843,27.394115363080132,31.659869494083676,0.0009624462643301364,0.030477984795269957,0.031440431059600094,0.37495235562324525,0.017861485704779627
1600,30.239614843660735,0.02,0.01,11,mixed,0.09395840764045715,30.239614843660796,34.37155782122906,0.00022333955705221287,0.027717387845913218,0.02794072740296543,0.16088805556297303,0.02878238841891289
1600,65.42200230332124,0.04,0.0,0,mixed,0.08479819446802139,64.74850000459467,0.0,6.00386733144026e-05,0.02398937966413958,0.02404941833745398,0.10191503375768662,0.023939657248556616
1600,60.97098724214033,0.04,0.0,1,mixed,0.08534597605466843,60.781581961564605,0.0,0.0014725434752941996,0.024031209087068742,0.025503752562362942,0.09953393995761872,0.018830126374959948
1600,62.654900845061455,0.04,0.0,2,mixed,0.08268221467733383,62.65490084506141,0.0,0.0007571378246247311,0.02708545755325403,0.02784259537787876,0.20320087134838105,0.022308948673307898
1600,62.209468534183245,0.04,0.0,3,mixed,0.08973722159862518,61.466720309975614,0.0,0.0006100704017528331,0.025809982672516732,0.0251999122707639,0.03954025194048882,0.018905239403247835
1600,63.41644276905451,0.04,0.0,4,mixed,0.09946924448013306,63.416442769054484,0.0,9.238162165714839e-05,0.02576087513975367,0.02566849351809652,0.2365881896018982,0.03168356999754906
1600,58.2194554958596,0.04,0.0,5,mixed,0.080109141767025,57.866223011580026,0.0,7.811968348447884e-05,0.02415330923116075,0.02423142891464523,0.10456148743629456,0.021709714308381083
1600,60.66921693660264,0.04,0.0,6,mixed,0.1004449799656868,60.66921693660264,0.0,1.9396424011875607e-05,0.026123045022521493,0.026103648598509617,0.1737733578681946,0.021023087427020075
1600,62.34362057149002,0.04,0.0,7,mixed,0.09892691671848297,62.34362057149,0.0,0.0002576287601006588,0.026862698963286514,0.027120327723387173,0.34182966709136964,0.02514093764126301
1600,63.29467404707009,0.04,0.0,8,mixed,0.09787619113922119,62.61140517253916,0.0,0.0007241921743943829,0.028169498389189373,0.02744530621479499,0.18192749679088593,0.021012665927410128
1600,70.36197326277059,0.04,0.0,9,mixed,0.1144162267446518,67.8122249729158,0.0,0.0003554067097924808,0.02710620935445474,0.02746161606424722,0.0684477074444294,0.024573338441550734
1600,58.76430022361414,0.04,0.0,10,mixed,0.06121579185128212,54.788230726160265,0.0,0.00010621606274641496,0.02843527056141624,0.028541486624162653,0.37495235562324525,0.015984588991850616
1600,60.47922968732147,0.04,0.0,11,mixed,0.07270121574401855,60.47922968732159,0.0,0.0008940722785859972,0.024471044334079598,0.025365116612665595,0.16088805556297303,0.01890135206282139
1600,65.42200230332124,0.04,0.01,0,mixed,0.1327989399433136,64.74850000459467,31.25002617888447,0.00033922519419179314,0.02787288384089294,0.028212109035084733,0.10191503375768662,0.04287704661488533
1600,60.97098724214033,0.04,0.01,1,mixed,0.07958321273326874,60.781581961564605,28.854679335015277,0.0003046533233895671,0.02940177357494811,0.029706426898337676,0.09953393995761872,0.018551700972020628
1600,62.654900845061455,0.04,0.01,2,mixed,0.09227219223976135,62.65490084506141,28.804366731918055,0.000646106775102212,0.030655681374782712,0.0300095745996805,0.20320087134838105,0.024367813244462015
1600,62.209468534183245,0.04,0.01,3,mixed,0.11147452890872955,61.466720309975614,32.50687354649953,0.0005881069144430297,0.028201863953659617,0.027613757039216588,0.03954025194048882,0.02289705839008093
1600,63.41644276905451,0.04,0.01,4,mixed,0.1183164119720459,63.416442769054484,30.24871805551198,0.00011867198377524951,0.028659048881261587,0.028777720865036837,0.2365881896018982,0.032688817232847216
1600,58.2194554958596,0.04,0.01,5,mixed,0.09849938750267029,57.866223011580026,30.1226384545405,0.0003393567215033595,0.02781416041465775,0.02815351713616111,0.10456148743629456,0.023342406600713732
1600,60.66921693660264,0.04,0.01,6,mixed,0.10010531544685364,60.66921693660264,32.355930339172495,0.000337007565281381,0.02978707411177734,0.030124081677058722,0.1737733578681946,0.03319329604506493
1600,62.34362057149002,0.04,0.01,7,mixed,0.09110399335622787,62.34362057149,31.32819408507753,0.0006206281305316461,0.032953555001553864,0.03233292687102222,0.34182966709136964,0.02119089871644974
1600,63.29467404707009,0.04,0.01,8,mixed,0.11500391364097595,62.61140517253916,34.371685741445575,0.00036836609738359963,0.03134462181929097,0.030976255721907372,0.18192749679088593,0.022585508637130262
1600,70.36197326277059,0.04,0.01,9,mixed,0.14416033029556274,67.8122249729158,29.343470842525246,0.00042264277163645003,0.030717179667526365,0.030294536895889915,0.0684477074444294,0.032718001157045366
1600,58.76430022361414,0.04,0.01,10,mixed,0.08783383667469025,54.788230726160265,31.659869494083676,0.0008508326894716978,0.03233918750832704,0.033190020197798736,0.37495235562324525,0.021993372812867167
1600,60.47922968732147,0.04,0.01,11,mixed,0.11883893609046936,60.47922968732159,34.37155782122906,0.0003948309273114625,0.03226217817043605,0.03265700909774751,0.16088805556297303,0.03602077648043633
1600,130.84400460664247,0.08,0.0,0,mixed,0.1600092351436615,129.49700000918935,0.0,0.0010136839193005086,0.030493302095419086,0.031506986014719594,0.10191503375768662,0.049184346795082094
1600,121.94197448428066,0.08,0.0,1,mixed,0.11429949849843979,121.56316392312921,0.0,0.0011541726691353185,0.03172032080087271,0.03287449347000803,0.09953393995761872,0.03326595783233643
1600,125.30980169012291,0.08,0.0,2,mixed,0.11742690950632095,125.30980169012282,0.0,0.001079537235113455,0.03645519040570035,0.0375347276408138,0.20320087134838105,0.036246972382068636
1600,124.41893706836649,0.08,0.0,3,mixed,0.10922632366418839,122.93344061995123,0.0,0.0011852412828221373,0.031823747203473515,0.030638505920651378,0.03954025194048882,0.02918187364935875
1600,126.83288553810902,0.08,0.0,4,mixed,0.12072485685348511,126.83288553810897,0.0,0.0004505872247033346,0.032840784943190225,0.03239019771848689,0.2365881896018982,0.03379901334643364
1600,116.4389109917192,0.08,0.0,5,mixed,0.11785313487052917,115.73244602316005,0.0,0.00022335777172143717,0.0315542581851713,0.03133090041344986,0.10456148743629456,0.03412750944495201
1600,121.33843387320528,0.08,0.0,6,mixed,0.12696826457977295,121.33843387320528,0.0,0.00035462534838921755,0.03382813203699522,0.033473506688606006,0.1737733578681946,0.026590492799878122
1600,124.68724114298004,0.08,0.0,7,mixed,0.16913148760795593,124.68724114298,0.0,0.0004502076742210828,0.03827034136447772,0.037820133690256635,0.34182966709136964,0.050145333856344225
1600,126.58934809414018,0.08,0.0,8,mixed,0.1395457684993744,125.22281034507832,0.0,2.7097720693210203e-05,0.03558015671743162,0.03555305899673841,0.18192749679088593,0.029680613651871683
1600,140.72394652554118,0.08,0.0,9,mixed,0.19630417227745056,135.6244499458316,0.0,0.0009300000533667141,0.0424385585656537,0.041508558512286985,0.0684477074444294,0.06260253697633744
1600,117.52860044722829,0.08,0.0,10,mixed,0.0873371958732605,109.57646145232053,0.0,0.00016327272057895664,0.03460934725221234,0.0347726199727913,0.37495235562324525,0.02058192551136017
1600,120.95845937464294,0.08,0.0,11,mixed,0.11536137014627457,120.95845937464318,0.0,0.001224042320141512,0.03257856356688944,0.033802605887030955,0.16088805556297303,0.03682390622794628
1600,130.84400460664247,0.08,0.01,0,mixed,0.16157805919647217,129.49700000918935,31.25002617888447,0.0014307863713189858,0.03563539934580271,0.0370661857171217,0.10191503375768662,0.05615923017263413
1600,121.94197448428066,0.08,0.01,1,mixed,0.14415442943572998,121.56316392312921,28.854679335015277,0.0012663924015890587,0.03911103625389447,0.04037742865548353,0.09953393995761872,0.049827130734920504
1600,125.30980169012291,0.08,0.01,2,mixed,0.12367044389247894,125.30980169012282,28.804366731918055,0.00048311370219979166,0.0392284460735513,0.03971155977575109,0.20320087134838105,0.0422769396007061
1600,124.41893706836649,0.08,0.01,3,mixed,0.1341690719127655,122.93344061995123,32.50687354649953,0.0014261958646342512,0.03504408831767379,0.03361789245303954,0.03954025194048882,0.03592001855373383
1600,126.83288553810902,0.08,0.01,4,mixed,0.15766292810440063,126.83288553810897,30.24871805551198,0.0004010181078032207,0.0374263954565671,0.03702537734876388,0.2365881896018982,0.04884132206439972
1600,116.4389109917192,0.08,0.01,5,mixed,0.13218382000923157,115.73244602316005,30.1226384545405,1.2070408955282275e-05,0.03676796434378199,0.03678003475273727,0.10456148743629456,0.03755553647875786
1600,121.33843387320528,0.08,0.01,6,mixed,0.10920894145965576,121.33843387320528,32.355930339172495,0.0004346246511851143,0.03888654533182843,0.03932116998301354,0.1737733578681946,0.02936251483857632
1600,124.68724114298004,0.08,0.01,7,mixed,0.14193391799926758,124.68724114298,31.32819408507753,0.0011714881340496239,0.04608196303312905,0.04491047489907943,0.34182966709136964,0.04610362485051155
1600,126.58934809414018,0.08,0.01,8,mixed,0.1453486979007721,125.22281034507832,34.371685741445575,6.751647103545033e-05,0.039437610974718956,0.039370094503683506,0.18192749679088593,0.0338555483520031
1600,140.72394652554118,0.08,0.01,9,mixed,0.18997064232826233,135.6244499458316,29.343470842525246,0.0016010394805350409,0.04847800105557028,0.046876961575035236,0.0684477074444294,0.05360352829098702
1600,117.52860044722829,0.08,0.01,10,mixed,0.10458658635616302,109.57646145232053,31.659869494083676,6.288214280221471e-05,0.04129307992393432,0.041355962066736536,0.37495235562324525,0.02792167127132416
1600,120.95845937464294,0.08,0.01,11,mixed,0.15282811224460602,120.95845937464318,34.37155782122906,0.001982242065344697,0.04253361935124012,0.04451586141658482,0.16088805556297303,0.056373829245567324
3200,8.177750287915154,0.0025,0.0,0,mixed,0.045606665313243866,8.177750287915174,0.0,0.0001679886509619241,0.02051439420986485,0.020346405558902925,0.10191503375768662,0.01325547461397946
3200,7.6213734052675415,0.0025,0.0,1,mixed,0.04262700304389,7.525082483745535,0.0,0.00035588042823210195,0.02012620303487066,0.020482083463102763,0.09953393995761872,0.013804608481004836
3200,7.831862605632682,0.0025,0.0,2,mixed,0.05790333449840546,7.7099918232916185,0.0,0.0006489757363698605,0.02218049051260383,0.02153151477623397,0.20320087134838105,0.016179680582135918
3200,7.776183566772906,0.0025,0.0,3,mixed,0.0432201623916626,7.707919331413078,0.0,0.0001374061416737106,0.021193750133332367,0.021056343991658656,0.03954025194048882,0.013692883299663665
3200,7.927055346131814,0.0025,0.0,4,mixed,0.07238946110010147,7.927055346131823,0.0,0.00010176185429670512,0.020468325016278627,0.020570086870575332,0.2365881896018982,0.018531962521374228
3200,7.27743193698245,0.0025,0.0,5,mixed,0.07124987989664078,7.241768404691049,0.0,0.00020687347484596094,0.019507603307946236,0.019714476782792197,0.10456148743629456,0.019085009805858137
