C_exo,gamma,T,seed,regime,err_T,sum_dt,sum_kappa,traj_gap_traj,traj_gap_abs,traj_emp_risk,traj_pop_risk,traj_emp_risk_excess,traj_pop_risk_excess,pop_mse_initial,pop_mse_final
0.0,0.02,2000,2,endogenous-only,0.2665591523700697,0.0,0.9878631346131248,0.04420645595064521,0.007069447411776508,5.112151628467627,5.067945172516982,0.11215162846762716,0.06794517251698196,5.0,5.071341114833066
0.0,0.02,2000,3,endogenous-only,0.11474096506544607,0.0,0.809958720751124,0.03468283326695243,0.0611522826974884,5.080277973796102,5.04559514052915,0.08027797379610213,0.0455951405291497,5.0,5.01315345801135
0.0,0.02,2000,4,endogenous-only,0.16484573444182699,0.0,0.8410585973274826,0.051987046452080854,0.01473418283414496,4.983166008270331,5.035153054722412,-0.01683399172966915,0.0351530547224117,5.0,5.027252885873971
0.0,0.02,2000,5,endogenous-only,0.1460567529276638,0.0,0.816647208727,0.058313262005976974,0.015219717617949158,5.09610416448161,5.037790902475633,0.09610416448161008,0.037790902475633104,5.0,5.021423124232872
0.0,0.02,2000,6,endogenous-only,0.1075199409549194,0.0,0.6567451899300811,0.08589719947903962,0.022882641036265028,5.1104322127462405,5.024535013267201,0.11043221274624049,0.024535013267200867,5.0,5.011532990367271
0.0,0.02,2000,7,endogenous-only,0.21365533165950937,0.0,1.1582956815526353,0.05803318992858664,0.02918607503566939,5.0082505223481055,5.066283712276692,0.008250522348105527,0.06628371227669216,5.0,5.045545268586533
0.0,0.02,2000,8,endogenous-only,0.04709158969225968,0.0,0.664258719113318,0.07841255682180392,0.017817049238150418,4.948528163542434,5.026940720364238,-0.0514718364575657,0.026940720364238224,5.0,5.0022057626108
0.0,0.02,2000,9,endogenous-only,0.16545453263311027,0.0,0.8213211813255028,0.04738360900535454,0.0033752749956921235,5.079589319042291,5.032205710036936,0.07958931904229072,0.032205710036936175,5.0,5.0270984642954115
0.0,0.02,2000,10,endogenous-only,0.14288695547585376,0.0,0.9348508350039183,0.05689770945529293,0.0722514092854345,4.988882905999397,5.04578061545469,-0.011117094000603345,0.04578061545468959,5.0,5.020413043661025
0.0,0.02,2000,11,endogenous-only,0.10483775937359634,0.0,0.7708719391218684,0.01667662190321373,0.020734666304012883,5.05457243608201,5.037895814178796,0.0545724360820099,0.03789581417879617,5.0,5.011048254793826
0.0,0.04,2000,0,endogenous-only,0.2065775620938195,0.0,1.8504672326371299,0.04502724529806201,0.029500564605779545,5.02867741440689,5.073704659704952,0.0286774144068902,0.07370465970495221,5.0,5.042362835008267
0.0,0.04,2000,1,endogenous-only,0.2776913693430581,0.0,1.6744354108137802,0.020852805656081053,0.07047096588996649,5.038584864571773,5.059437670227854,0.03858486457177257,0.05943767022785362,5.0,5.077130634970015
0.0,0.04,2000,2,endogenous-only,0.1552890968243874,0.0,1.8390843965909704,0.03945167813548345,0.0626682051254317,5.122756908337441,5.083305230201957,0.12275690833744068,0.08330523020195724,5.0,5.024115947202743
0.0,0.04,2000,3,endogenous-only,0.22990714131742288,0.0,1.6613713169181623,0.03617349855459828,0.03910380238824107,5.1015988456392245,5.065425347084626,0.1015988456392245,0.06542534708462622,5.0,5.052850673966733
0.0,0.04,2000,4,endogenous-only,0.26017959547377156,0.0,1.6421728657089054,0.05698406120353017,0.031360882685409486,5.002732541188963,5.059716602392493,0.0027325411889629336,0.0597166023924931,5.0,5.068143101493963
0.0,0.04,2000,5,endogenous-only,0.15864590158747244,0.0,1.7128147592204361,0.06479392717218158,0.03964421277345043,5.1260554184517755,5.061261491279594,0.12605541845177548,0.061261491279593905,5.0,5.025367755089889
0.0,0.04,2000,6,endogenous-only,0.1964618511897348,0.0,1.5824745251556294,0.09237252803198448,0.015318254278724908,5.136483076590517,5.044110548558533,0.13648307659051717,0.04411054855853269,5.0,5.03861448384098
0.0,0.04,2000,7,endogenous-only,0.24917731767045792,0.0,2.3689229991134653,0.07257103299379075,0.06405162094741446,5.050173840825742,5.122744873819533,0.05017384082574239,0.12274487381953314,5.0,5.062089495450912
0.0,0.04,2000,8,endogenous-only,0.16425898185189827,0.0,1.488719387048971,0.07218488513245713,0.0040001151298856286,4.968987495471635,5.041172380604092,-0.031012504528365348,0.041172380604091785,5.0,5.026917934773469
0.0,0.04,2000,9,endogenous-only,0.15250000544800715,0.0,1.814524212705573,0.051177540380551,0.03212777398894762,5.121597462690296,5.070419922309745,0.12159746269029625,0.07041992230974525,5.0,5.023194194752465
0.0,0.04,2000,10,endogenous-only,0.2055356519189986,0.0,1.8733088288965083,0.060583444166419476,0.07974624929238239,5.009501216339948,5.070084660506367,0.009501216339947938,0.07008466050636741,5.0,5.0423282638557785
0.0,0.04,2000,11,endogenous-only,0.17712675924466836,0.0,1.5902009295156085,0.020281322668175505,0.015163872296760417,5.074228126843984,5.053946804175808,0.07422812684398394,0.05394680417580844,5.0,5.031541902065317
0.0,0.08,2000,0,endogenous-only,0.1855327146257881,0.0,3.3999627767135525,0.023393155122359843,0.05927276626794331,5.079346529350123,5.102739684472483,0.07934652935012299,0.10273968447248283,5.0,5.034975380543844
0.0,0.08,2000,1,endogenous-only,0.31680491050505166,0.0,3.0013736044148276,0.014592903087017994,0.06806996780032737,5.066625652534675,5.081218555621693,0.06662565253467534,0.08121855562169333,5.0,5.1004033961823145
0.0,0.08,2000,2,endogenous-only,0.19486787935717836,0.0,3.2896250064289987,0.046765853851936434,0.06814404180642608,5.155486404349739,5.108720550497803,0.15548640434973926,0.10872055049780283,5.0,5.038264782652867
0.0,0.08,2000,3,endogenous-only,0.19542476419191102,0.0,2.7533644523470002,0.026740414666950763,0.08287466440434255,5.104043887538342,5.0773034728713915,0.10404388753834226,0.0773034728713915,5.0,5.03817979933066
0.0,0.08,2000,4,endogenous-only,0.2015710462217617,0.0,3.4678816814934286,0.04194019453461095,0.03620043522472205,5.044891088709185,5.086831283243796,0.04489108870918468,0.08683128324379563,5.0,5.040773514817154
0.0,0.08,2000,5,endogenous-only,0.5218561061636645,0.0,3.5803087391988093,0.05252501323689707,0.14171544535476865,5.165198902413445,5.1126738891765475,0.1651989024134446,0.11267388917654753,5.0,5.2727526669979214
0.0,0.08,2000,6,endogenous-only,0.35097895179704947,0.0,3.8367980263272115,0.08117120400432398,0.004451240626456077,5.212149795412257,5.130978591407933,0.2121497954122571,0.1309785914079331,5.0,5.123411923766172
0.0,0.08,2000,7,endogenous-only,0.39292471769475446,0.0,3.8961071534459832,0.10642084967991838,0.00715842142103984,5.058244988813781,5.1646658384937,0.05824498881378126,0.16466583849369965,5.0,5.154469540322922
0.0,0.08,2000,8,endogenous-only,0.37034231044744326,0.0,3.2560096750792007,0.07181380140088933,0.05791567778199713,5.039129716333722,5.110943517734611,0.03912971633372209,0.11094351773461142,5.0,5.137801425227835
0.0,0.08,2000,9,endogenous-only,0.5507965675225547,0.0,4.066965585664061,0.016937090773624597,0.1505490070305351,5.1776893579279255,5.160752267154301,0.1776893579279255,0.1607522671543009,5.0,5.303858058684067
0.0,0.08,2000,10,endogenous-only,0.23120672842496,0.0,4.3805938178991655,0.028126639258670316,0.012366857257557484,5.112341929654987,5.140468568913657,0.11234192965498657,0.1404685689136569,5.0,5.0537227857858475
0.0,0.08,2000,11,endogenous-only,0.30734421260128897,0.0,2.99973707930448,0.013198617368837873,0.005810375654277777,5.087447044373539,5.074248427004701,0.08744704437353867,0.0742484270047008,5.0,5.094074791608437
2.0,0.0,2000,0,exogenous-only,0.042112785491842684,1.9999999999989522,0.0,0.04934206233582028,0.060637006866691934,4.966918000545653,5.016260062881473,-0.03308199945434698,0.016260062881473303,5.0,5.001744606050582
2.0,0.0,2000,1,exogenous-only,0.07134768815267983,1.9999999999989304,0.0,0.10119467259838011,0.012236075806716151,4.9173884736262,5.0185831462245805,-0.08261152637379965,0.01858314622458046,5.0,5.005184048804492
2.0,0.0,2000,2,exogenous-only,0.04447883949457835,1.9999999999989346,0.0,0.07680931969199012,0.024473955490806,4.938905427705499,5.015714747397489,-0.061094572294501326,0.015714747397488793,5.0,5.0020385276292245
2.0,0.0,2000,3,exogenous-only,0.04596138535195258,1.9999999999989573,0.0,0.096383660071373,0.0502834546113462,4.9158839336153415,5.0122675936867145,-0.08411606638465852,0.012267593686714484,5.0,5.002040826857222
2.0,0.0,2000,4,exogenous-only,0.06935663919641094,1.9999999999989304,0.0,0.031697262096379575,0.012975845080597459,5.048613741175448,5.016916479079068,0.0486137411754477,0.016916479079068125,5.0,5.004741991564703
2.0,0.0,2000,5,exogenous-only,0.04319924601119897,1.999999999998943,0.0,0.08873123891159196,0.04687672964002676,5.1109770397458885,5.0222458008342965,0.11097703974588846,0.022245800834296503,5.0,5.001923211383178
2.0,0.0,2000,6,exogenous-only,0.04776884916255142,1.9999999999989406,0.0,0.06402065476556285,0.005373613337646077,5.086705943182628,5.022685288417065,0.08670594318262825,0.022685288417065408,5.0,5.002282539923471
2.0,0.0,2000,7,exogenous-only,0.06051607732499932,1.9999999999989215,0.0,0.10566450352227097,0.00023388821920722336,4.927628541520003,5.033293045042274,-0.0723714584799966,0.03329304504227437,5.0,5.003685267727884
2.0,0.0,2000,8,exogenous-only,0.051471762525197515,1.9999999999989235,0.0,0.007746855484509041,0.03743600682635684,5.0192060205154485,5.0269528759999575,0.019206020515448508,0.02695287599995755,5.0,5.002575597818798
2.0,0.0,2000,9,exogenous-only,0.06487220449765514,1.999999999998939,0.0,0.04248308349291641,0.038296788926781566,5.059797735031409,5.017314651538492,0.05979773503140873,0.01731465153849232,5.0,5.004096469490121
2.0,0.0,2000,10,exogenous-only,0.07290801928300292,1.9999999999989275,0.0,0.14020105461184507,0.03404144017229349,5.161717938727568,5.021516884115723,0.161717938727568,0.021516884115722945,5.0,5.005420135883973
2.0,0.0,2000,11,exogenous-only,0.05550553335048443,1.9999999999989424,0.0,0.05819066746513002,0.005598560918504525,4.96469680506435,5.02288747252948,-0.03530319493564971,0.022887472529480313,5.0,5.0031085150131664
2.0,0.01,2000,0,mixed,0.09663900704802976,1.9999999999989522,0.36812278704755874,0.0482838599664932,0.07435036706788267,4.973820813751943,5.022104673718436,-0.02617918624805693,0.022104673718436274,5.0,5.009351320533326
2.0,0.01,2000,1,mixed,0.09715658136283363,1.9999999999989304,0.38366849214658466,0.10038168661772406,0.009821622750902925,4.927587903645786,5.02796959026351,-0.0724120963542143,0.027969590263509758,5.0,5.009492360827482
2.0,0.01,2000,2,mixed,0.09879039046500739,1.9999999999989346,0.43055760997410253,0.07584244980313493,0.02666729447619076,4.956868792458008,5.032711242261143,-0.04313120754199229,0.03271124226114264,5.0,5.009919839712595
2.0,0.01,2000,3,mixed,0.036269914165199146,1.9999999999989573,0.3366550964290586,0.0940078446813386,0.051316723028199895,4.923708387623745,5.017716232305084,-0.07629161237625492,0.01771623230508368,5.0,5.001240688356697
2.0,0.01,2000,4,mixed,0.0968595879328194,1.9999999999989304,0.34654260309591595,0.029760998965588037,0.01651362821393576,5.054329061918128,5.0245680629525395,0.054329061918127586,0.02456806295253955,5.0,5.009376960198796
2.0,0.01,2000,5,mixed,0.10230581246873278,1.999999999998943,0.43251615497487506,0.08537249088059351,0.040941998911477206,5.116863585218936,5.031491094338342,0.11686358521893592,0.03149109433834241,5.0,5.010569948809177
2.0,0.01,2000,6,mixed,0.09141145373843612,1.9999999999989406,0.4867875004985015,0.06651378095462235,0.006023433054639149,5.100884037707493,5.0343702567528705,0.10088403770749288,0.03437025675287053,5.0,5.008347799995753
2.0,0.01,2000,7,mixed,0.12853716044788213,1.9999999999989215,0.604378680598734,0.10160296855681761,0.0014813136116043069,4.947163520854474,5.048766489411292,-0.05283647914552603,0.04876648941129158,5.0,5.016688809035893
2.0,0.01,2000,8,mixed,0.1555306689892593,1.9999999999989235,0.46674359031431945,0.010204017387936304,0.029864259532654813,5.034919755815741,5.045123773203677,0.03491975581574103,0.04512377320367733,5.0,5.0239757100639855
2.0,0.01,2000,9,mixed,0.1141590772875961,1.999999999998939,0.37902020831159955,0.03943194897888791,0.031673805856151205,5.068823519110898,5.02939157013201,0.06882351911089835,0.029391570132010436,5.0,5.012901032189984
2.0,0.01,2000,10,mixed,0.08648110907964014,1.9999999999989275,0.4708840317966324,0.14347151665732572,0.028593077163085567,5.175762599150477,5.032291082493152,0.17576259915047743,0.03229108249315171,5.0,5.007498541842981
2.0,0.01,2000,11,mixed,0.11347489154845199,1.9999999999989424,0.45118133966729407,0.054162181995852876,0.013077848353343136,4.977148191924811,5.031310373920664,-0.02285180807518916,0.031310373920663714,5.0,5.0128799905146995
2.0,0.02,2000,0,mixed,0.12190657044992038,1.9999999999989522,0.6685870410367516,0.04402187121028245,0.07597091315948834,4.981417524485094,5.0254393956953765,-0.018582475514905994,0.025439395695376454,5.0,5.014841426452582
2.0,0.02,2000,1,mixed,0.1355915521931257,1.9999999999989304,0.8680364179778234,0.09464773982967678,0.006996568432017902,4.9432117241079725,5.037859463937649,-0.05678827589202751,0.037859463937649274,5.0,5.018641058764562
2.0,0.02,2000,2,mixed,0.10096143761638092,1.9999999999989346,0.9362022026432071,0.07849310557937628,0.031139126954317753,4.968258000270443,5.046751105849819,-0.03174199972955716,0.04675110584981912,5.0,5.010120085050149
2.0,0.02,2000,3,mixed,0.12074068406759987,1.9999999999989573,0.6891333889413938,0.08980105476043665,0.041500909545961306,4.933466143193759,5.023267197954196,-0.0665338568062408,0.02326719795419585,5.0,5.014403400849345
2.0,0.02,2000,4,mixed,0.15780345299398535,1.9999999999989304,0.6881880061819885,0.03178585669084377,0.025387057662475954,5.060086153378569,5.028300296687725,0.060086153378568596,0.028300296687724824,5.0,5.025068726990938
2.0,0.02,2000,5,mixed,0.12116263194792165,1.999999999998943,0.8742298964151891,0.08654056101952712,0.04716084381396701,5.1262022254663275,5.0396616644468,0.12620222546632753,0.039661664446800415,5.0,5.01472964795868
2.0,0.02,2000,6,mixed,0.23763031113726332,1.9999999999989406,1.0464178224171912,0.06224314080530391,0.03413285634256358,5.115423226790106,5.053180085984802,0.11542322679010564,0.05318008598480173,5.0,5.056579263406337
2.0,0.02,2000,7,mixed,0.15646307817525384,1.9999999999989215,1.1149204715312742,0.10247469588766123,0.01904601916964843,4.969924996323068,5.0723996922107295,-0.030075003676931722,0.0723996922107295,5.0,5.024832733841733
2.0,0.02,2000,8,mixed,0.07253268827477496,1.9999999999989235,0.9380265809433884,0.014788583284229162,0.05849682456084704,5.0446798617603275,5.059468445044557,0.044679861760327455,0.05946844504455662,5.0,5.005221846829898
2.0,0.02,2000,9,mixed,0.14127407559869232,1.999999999998939,0.7573476369653424,0.03839096462095881,0.030080565897761424,5.074839207756656,5.036448243135697,0.0748392077566562,0.03644824313569739,5.0,5.020057997844429
2.0,0.02,2000,10,mixed,0.1440543775507108,1.9999999999989275,0.9869645550918408,0.15252994665641584,0.02228510676316464,5.200398904708436,5.04786895805202,0.20039890470843602,0.04786895805202018,5.0,5.020708326351503
2.0,0.02,2000,11,mixed,0.1315633367284189,1.9999999999989424,0.9201702201107603,0.04962223979542291,0.003795449366532644,4.996025590679217,5.04564783047464,-0.003974409320782968,0.04564783047463994,5.0,5.01754459986642
2.0,0.04,2000,0,mixed,0.15867073531633077,1.9999999999989522,1.411623275526851,0.03441637444423318,0.06783108182550901,5.003727507121401,5.0381438815656345,0.003727507121401352,0.03814388156563453,5.0,5.024878127613438
2.0,0.04,2000,1,mixed,0.16089534793529134,1.9999999999989304,1.9405783615320087,0.09531034589825449,0.04869450036748457,4.983471068138795,5.078781414037049,-0.016528931861205187,0.0787814140370493,5.0,5.026199264930081
2.0,0.04,2000,2,mixed,0.3305132829419792,1.9999999999989346,1.810485167549146,0.08729832505425072,0.04165349368784632,4.989089201255386,5.076387526309636,-0.010910798744614425,0.0763875263096363,5.0,5.108955560712465
2.0,0.04,2000,3,mixed,0.14775951392854741,1.9999999999989573,1.3648224410436771,0.08548921573103385,0.04700655897546113,4.9530631058176935,5.038552321548727,-0.04693689418230651,0.03855232154872734,5.0,5.021701521054273
2.0,0.04,2000,4,mixed,0.20101680823526508,1.9999999999989304,1.2963995133900887,0.032868004893693126,0.02804458962445988,5.07673789111174,5.043869886218046,0.07673789111173956,0.04386988621804644,5.0,5.040758173237582
2.0,0.04,2000,5,mixed,0.1178760722585952,1.999999999998943,1.8810047580151927,0.09882460219787337,0.07883824843225185,5.168656460702763,5.06983185850489,0.1686564607027634,0.06983185850489004,5.0,5.0139591695593655
2.0,0.04,2000,6,mixed,0.1987428830948186,1.9999999999989406,1.9113479927534174,0.05299429815293344,0.020715965748206777,5.143987214222388,5.090992916069455,0.14398721422238836,0.09099291606945492,5.0,5.039847190715705
2.0,0.04,2000,7,mixed,0.3534768398861065,1.9999999999989215,2.0631130060511294,0.11671817581593302,0.05090058522202323,4.978835327322086,5.095553503138019,-0.021164672677913998,0.09555350313801902,5.0,5.125089698382057
2.0,0.04,2000,8,mixed,0.2159797296592972,1.9999999999989235,1.9038118127328685,0.007720844539699456,0.027458932575826545,5.061881640135741,5.069602484675441,0.06188164013574138,0.06960248467544083,5.0,5.0468414707658384
2.0,0.04,2000,9,mixed,0.18525463979616308,1.999999999998939,1.4372886223545285,0.04119150645122982,0.03709915271075648,5.090377274267042,5.049185767815812,0.09037727426704212,0.0491857678158123,5.0,5.0344174518313105
2.0,0.04,2000,10,mixed,0.22310520570151376,1.9999999999989275,2.1742018391745543,0.15075787301974675,0.02202522261934181,5.231219407752809,5.080461534733062,0.2312194077528087,0.08046153473306195,5.0,5.049878614247383
2.0,0.04,2000,11,mixed,0.17731224845328447,1.9999999999989424,2.165495618972586,0.04013700189043323,0.016222168866085518,5.05001913284255,5.090156134732983,0.05001913284255011,0.09015613473298334,5.0,5.030886927097697
2.0,0.08,2000,0,mixed,0.44858426803616935,1.9999999999989522,3.200556717593474,0.04634765588980816,0.205201192145692,5.057593997705178,5.103941653594986,0.05759399770517781,0.10394165359498597,5.0,5.200614148396704
2.0,0.08,2000,1,mixed,0.3799391568633203,1.9999999999989304,3.844230051381211,0.10729119672249787,0.04138397644754832,5.023162355275244,5.130453551997742,0.023162355275244018,0.1304535519977419,5.0,5.143729284522787
2.0,0.08,2000,2,mixed,0.245108936859464,1.9999999999989346,3.196666481351426,0.09022935963271372,0.034323650156995456,4.995310552457175,5.085539912089889,-0.004689447542824965,0.08553991208988876,5.0,5.059881832132922
2.0,0.08,2000,3,mixed,0.3021872156029849,1.9999999999989573,3.018536725394669,0.08853462064017048,0.022009376454592555,4.9861669279881875,5.074701548628358,-0.013833072011812497,0.07470154862835798,5.0,5.090316115800632
2.0,0.08,2000,4,mixed,0.2681533484770902,1.9999999999989304,2.8155395323000896,0.03726069425958212,0.03751351739608921,5.101870588803779,5.064609894544197,0.10187058880377897,0.06460989454419686,5.0,5.071106411049973
2.0,0.08,2000,5,mixed,0.47486093464510576,1.999999999998943,3.9680653263206365,0.09216037052063264,0.07047711959899772,5.235424606260618,5.143264235739985,0.23542460626061779,0.14326423573998515,5.0,5.225588016320662
2.0,0.08,2000,6,mixed,0.25319632060734,1.9999999999989406,3.700835370717693,0.07029137780161765,0.00782001886439776,5.1781562859273365,5.107864908125719,0.17815628592733646,0.1078649081257188,5.0,5.063632405464664
2.0,0.08,2000,7,mixed,0.32034875799880397,1.9999999999989215,3.1547279914398807,0.12076168012829935,0.01952217422749669,4.980497099883947,5.101258780012246,-0.019502900116052935,0.10125878001224642,5.0,5.102662624033628
2.0,0.08,2000,8,mixed,0.2454903114592078,1.9999999999989235,3.820359082807138,0.0042308606019636485,0.0639000118346571,5.116420808382141,5.112189947780178,0.11642080838214142,0.11218994778017777,5.0,5.059933604093498
2.0,0.08,2000,9,mixed,0.2856228608610755,1.999999999998939,2.964371456963875,0.04528794021522842,0.028794350649737233,5.122697652472423,5.077409712257195,0.12269765247242326,0.07740971225719484,5.0,5.081873038023004
2.0,0.08,2000,10,mixed,0.436407917208387,1.9999999999989275,4.552203678484792,0.14913339740514342,0.08090300694721275,5.3156755182388125,5.166542120833669,0.31567551823881246,0.16654212083366904,5.0,5.190833438083852
2.0,0.08,2000,11,mixed,0.5291652217638718,1.9999999999989424,4.558754753316598,0.061711370406594135,0.08300839195184295,5.19271210286076,5.254423473267354,0.19271210286076013,0.25442347326735426,5.0,5.279653821946046
4.0,0.0,2000,0,exogenous-only,0.05495557282235573,3.9999999999979043,0.0,0.048732768263691106,0.06041548385396922,4.969117242856406,5.017850011120097,-0.03088275714359412,0.017850011120096987,5.0,5.002993958196881
4.0,0.0,2000,1,exogenous-only,0.09156722199184408,3.999999999997861,0.0,0.10135133445302458,0.007980264803459924,4.917434883008472,5.018786217461496,-0.08256511699152824,0.018786217461496335,5.0,5.008596087815848
4.0,0.0,2000,2,exogenous-only,0.05975986233307185,3.9999999999978693,0.0,0.07764398820466756,0.02416277617917917,4.939344184934392,5.01698817313906,-0.06065581506560758,0.01698817313905998,5.0,5.00375772326779
4.0,0.0,2000,3,exogenous-only,0.0595295437495054,3.9999999999979146,0.0,0.09594361295844589,0.05038839160210529,4.916276818862845,5.012220431821291,-0.08372318113715504,0.012220431821290845,5.0,5.003414622907915
4.0,0.0,2000,4,exogenous-only,0.08227737959639186,3.999999999997861,0.0,0.032185674380658114,0.012997595384905303,5.049923029483975,5.017737355103317,0.04992302948397498,0.017737355103316865,5.0,5.006623021575596
4.0,0.0,2000,5,exogenous-only,0.057414119760551316,3.999999999997886,0.0,0.09043149790053118,0.047268913766163934,5.113801436377919,5.023369938477388,0.11380143637791917,0.023369938477387997,5.0,5.00326273470262
4.0,0.0,2000,6,exogenous-only,0.05716627350219184,3.9999999999978813,0.0,0.0642745761013579,0.006023723488373989,5.087594456284205,5.023319880182847,0.08759445628420526,0.023319880182847363,5.0,5.0032996395459275
4.0,0.0,2000,7,exogenous-only,0.0860294813689045,3.999999999997843,0.0,0.10493368573413875,0.002597839802435331,4.930125661450776,5.035059347184915,-0.06987433854922376,0.03505934718491499,5.0,5.007417778192701
4.0,0.0,2000,8,exogenous-only,0.06329547171451183,3.999999999997847,0.0,0.009348063658525696,0.03641191359726026,5.018173504651286,5.027521568309812,0.018173504651286088,0.027521568309811784,5.0,5.003917244725005
